Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*
2021S002407;18/02/2021;19:35;AUTOV. M-30, +010,600 INTERIOR;-;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002407;18/02/2021;19:35;AUTOV. M-30, +010,600 INTERIOR;-;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S002360;18/02/2021;19:35;AUTOV. M-30, CALZADA 1 P.K 10.600;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002360;18/02/2021;19:35;AUTOV. M-30, CALZADA 1 P.K 10.600;-;RETIRO;Alcance;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Mujer;07
2021S002360;18/02/2021;19:35;AUTOV. M-30, CALZADA 1 P.K 10.600;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S002360;18/02/2021;19:35;AUTOV. M-30, CALZADA 1 P.K 10.600;-;RETIRO;Alcance;Despejado;Turismo;Pasajero;DE 40 A 44 AÑOS;Mujer;02
2021S002352;18/02/2021;19:30;CALL. O'DONNELL / CALL. NARVAEZ;-;SALAMANCA;Choque contra obstáculo fijo;Despejado;Autobús;Conductor;DESCONOCIDA;;
2021S002350;18/02/2021;19:15;AUTOV. M-30, +002200E;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14
2021S002350;18/02/2021;19:15;AUTOV. M-30, +002200E;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Hombre;14
2021S002350;18/02/2021;19:15;AUTOV. M-30, +002200E;-;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Mujer;07
2021S002350;18/02/2021;19:15;AUTOV. M-30, +002200E;-;CIUDAD LINEAL;Alcance;Despejado;Todo terreno;Conductor;DE 45 A 49 AÑOS;Mujer;14
2021S002355;18/02/2021;19:00;CALL. CASTILLO DE UCLES / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002355;18/02/2021;19:00;CALL. CASTILLO DE UCLES / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002348;18/02/2021;18:35;CALL. GENERAL RICARDOS;179;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S002348;18/02/2021;18:35;CALL. GENERAL RICARDOS;179;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 70 A 74 AÑOS;Mujer;
2021S002348;18/02/2021;18:35;CALL. GENERAL RICARDOS;179;CARABANCHEL;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;DE 6 A 9 AÑOS;Mujer;14
2021S002345;18/02/2021;18:30;CALL. BENITO GUTIERREZ;24;MONCLOA-ARAVACA;Choque contra obstáculo fijo;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002345;18/02/2021;18:30;CALL. BENITO GUTIERREZ;24;MONCLOA-ARAVACA;Choque contra obstáculo fijo;;Turismo;Pasajero;DE 18 A 20 AÑOS;Hombre;
2021S002345;18/02/2021;18:30;CALL. BENITO GUTIERREZ;24;MONCLOA-ARAVACA;Choque contra obstáculo fijo;;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;
2021S002345;18/02/2021;18:30;CALL. BENITO GUTIERREZ;24;MONCLOA-ARAVACA;Choque contra obstáculo fijo;;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;
2021S002345;18/02/2021;18:30;CALL. BENITO GUTIERREZ;24;MONCLOA-ARAVACA;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S002354;18/02/2021;18:30;CALL. SEDANO / CALL. PRADO ALEGRE;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002354;18/02/2021;18:30;CALL. SEDANO / CALL. PRADO ALEGRE;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;07
2021S002347;18/02/2021;17:50;CMNO. CHORRILLO;0;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S002347;18/02/2021;17:50;CMNO. CHORRILLO;0;TETUÁN;Colisión múltiple;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002347;18/02/2021;17:50;CMNO. CHORRILLO;0;TETUÁN;Colisión múltiple;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S002338;18/02/2021;17:45;CALL. ALCALA;295;CIUDAD LINEAL;Alcance;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002338;18/02/2021;17:45;CALL. ALCALA;295;CIUDAD LINEAL;Alcance;;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002338;18/02/2021;17:45;CALL. ALCALA;295;CIUDAD LINEAL;Alcance;;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;
2021S002338;18/02/2021;17:45;CALL. ALCALA;295;CIUDAD LINEAL;Alcance;;Turismo;Pasajero;DE 10 A 14 AÑOS;Mujer;
2021S002678;18/02/2021;17:30;AUTOVIA A5 , KM 6 DE SALIDA;-;LATINA;Colisión lateral;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;
2021S002678;18/02/2021;17:30;AUTOVIA A5 , KM 6 DE SALIDA;-;LATINA;Colisión lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;
2021S002341;18/02/2021;17:15;PASEO. CASTELLANA / CALL. PROFESOR WAKSMAN;-;CHAMARTÍN;Otro;Despejado;Ciclomotor;Conductor;DE 55 A 59 AÑOS;Mujer;03
2021S002341;18/02/2021;17:15;PASEO. CASTELLANA / CALL. PROFESOR WAKSMAN;-;CHAMARTÍN;Otro;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002393;18/02/2021;17:15;CALL. FRANCISCO SILVELA;88;CHAMARTÍN;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;
2021S002337;18/02/2021;17:05;CALL. DULCE CHACON;15;HORTALEZA;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S002387;18/02/2021;16:25;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002387;18/02/2021;16:25;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002327;18/02/2021;15:25;CALL. GUTIERREZ SOLANA / CALL. MARCELIANO SANTA MARIA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S002327;18/02/2021;15:25;CALL. GUTIERREZ SOLANA / CALL. MARCELIANO SANTA MARIA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;03
2021S002334;18/02/2021;15:15;CALL. VALVERDE;10;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002334;18/02/2021;15:15;CALL. VALVERDE;10;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002344;18/02/2021;15:05;CALL. JOSE DEL HIERRO;1;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;06
2021S002344;18/02/2021;15:05;CALL. JOSE DEL HIERRO;1;CIUDAD LINEAL;Alcance;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002330;18/02/2021;15:05;CALL. SALVADOR DE MADARIAGA / AVDA. BADAJOZ;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Autobús;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S002330;18/02/2021;15:05;CALL. SALVADOR DE MADARIAGA / AVDA. BADAJOZ;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Autobús;Pasajero;DE 45 A 49 AÑOS;Mujer;07
2021S002330;18/02/2021;15:05;CALL. SALVADOR DE MADARIAGA / AVDA. BADAJOZ;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14
2021S002336;18/02/2021;15:00;CTRA. CARABANCHEL A VILLAVERDE;91;VILLAVERDE;Colisión lateral;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002336;18/02/2021;15:00;CTRA. CARABANCHEL A VILLAVERDE;91;VILLAVERDE;Colisión lateral;Despejado;;Conductor;DESCONOCIDA;;
2021S002677;18/02/2021;14:50;CALL. RAMON GOMEZ DE LA SERNA;11;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;02
2021S002677;18/02/2021;14:50;CALL. RAMON GOMEZ DE LA SERNA;11;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002677;18/02/2021;14:50;CALL. RAMON GOMEZ DE LA SERNA;11;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002335;18/02/2021;14:45;AVDA. NUESTRA SEÑORA DE FATIMA;86;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002335;18/02/2021;14:45;AVDA. NUESTRA SEÑORA DE FATIMA;86;CARABANCHEL;Alcance;Despejado;VMU eléctrico;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002325;18/02/2021;14:00;AVDA. ENTREVIAS / CALL. TIMOTEO PEREZ RUBIO;-;PUENTE DE VALLECAS;Colisión lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;
2021S002325;18/02/2021;14:00;AVDA. ENTREVIAS / CALL. TIMOTEO PEREZ RUBIO;-;PUENTE DE VALLECAS;Colisión lateral;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002372;18/02/2021;14:00;CALL. SAAVEDRA FAJARDO / PASEO. EXTREMADURA;-;LATINA;Colisión fronto-lateral;Despejado;Tractocamión;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002372;18/02/2021;14:00;CALL. SAAVEDRA FAJARDO / PASEO. EXTREMADURA;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002368;18/02/2021;13:50;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;-;RETIRO;Atropello a persona;Despejado;Autobús;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S002368;18/02/2021;13:50;CALL. DOCTOR ESQUERDO / CALL. ALCALDE SAINZ DE BARANDA;-;RETIRO;Atropello a persona;Despejado;Autobús;Peatón;DE 25 A 29 AÑOS;Hombre;07
2021S002323;18/02/2021;13:30;AVDA. POBLADOS / AVDA. ABRANTES;-;CARABANCHEL;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S002369;18/02/2021;13:17;CALL. COLEGIATA;15;CENTRO;Alcance;Despejado;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S002369;18/02/2021;13:17;CALL. COLEGIATA;15;CENTRO;Alcance;Despejado;Ciclomotor;Conductor;DE 35 A 39 AÑOS;Hombre;07
2021S002369;18/02/2021;13:17;CALL. COLEGIATA;15;CENTRO;Alcance;Despejado;Ciclomotor;Pasajero;DE 25 A 29 AÑOS;Hombre;14
2021S002324;18/02/2021;13:15;AVDA. CARABANCHEL ALTO / AVDA. PESETA;-;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Mujer;14
2021S002324;18/02/2021;13:15;AVDA. CARABANCHEL ALTO / AVDA. PESETA;-;CARABANCHEL;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S002371;18/02/2021;12:58;AUTOV  M-30 TÚNEL 18RN29;-;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S002371;18/02/2021;12:58;AUTOV  M-30 TÚNEL 18RN29;-;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DESCONOCIDA;Hombre;
2021S002321;18/02/2021;12:45;CALL. AVIADOR ZORITA;44;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002321;18/02/2021;12:45;CALL. AVIADOR ZORITA;44;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S002370;18/02/2021;11:45;CALL. EMBAJADORES / CALL. BATALLA DEL SALADO;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14
2021S002370;18/02/2021;11:45;CALL. EMBAJADORES / CALL. BATALLA DEL SALADO;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002320;18/02/2021;11:10;CALL. LUNA / CALL. CORREDERA BAJA DE SAN PABLO;-;CENTRO;Colisión lateral;;Motocicleta hasta 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002320;18/02/2021;11:10;CALL. LUNA / CALL. CORREDERA BAJA DE SAN PABLO;-;CENTRO;Colisión lateral;;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002381;18/02/2021;10:30;AVDA. POBLADOS;70;LATINA;Alcance;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S002381;18/02/2021;10:30;AVDA. POBLADOS;70;LATINA;Alcance;Despejado;Ciclomotor;Conductor;DE 50 A 54 AÑOS;Hombre;07
2021S002314;18/02/2021;8:35;AUTOV. M-23, KM 0,700 ENTRADA MADRID (TUNEL);-;MORATALAZ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14
2021S002314;18/02/2021;8:35;AUTOV. M-23, KM 0,700 ENTRADA MADRID (TUNEL);-;MORATALAZ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S002743;18/02/2021;3:50;CALL. CUARENTA Y CUATRO MERCAMADRID / CALLE CUARENTA Y CINCO MERCAMADRID;-;VILLA DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S002743;18/02/2021;3:50;CALL. CUARENTA Y CUATRO MERCAMADRID / CALLE CUARENTA Y CINCO MERCAMADRID;-;VILLA DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;DE 45 A 49 AÑOS;Hombre;07
2021S002301;18/02/2021;0:50;CALL. CAPITAN SALAZAR MARTINEZ;2;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S002301;18/02/2021;0:50;CALL. CAPITAN SALAZAR MARTINEZ;2;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DESCONOCIDA;;
2021S002435;19/02/2021;23:30;CALL. SAN GERMAN / CALL. INFANTA MERCEDES;-;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002435;19/02/2021;23:30;CALL. SAN GERMAN / CALL. INFANTA MERCEDES;-;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S002428;19/02/2021;23:15;CALL. HACIENDA DE PAVONES / PLAZA. CORREGIDOR CONDE DE MACEDA Y TABOADA;-;MORATALAZ;Alcance;;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002428;19/02/2021;23:15;CALL. HACIENDA DE PAVONES / PLAZA. CORREGIDOR CONDE DE MACEDA Y TABOADA;-;MORATALAZ;Alcance;;Furgoneta;Pasajero;DE 40 A 44 AÑOS;Mujer;
2021S002428;19/02/2021;23:15;CALL. HACIENDA DE PAVONES / PLAZA. CORREGIDOR CONDE DE MACEDA Y TABOADA;-;MORATALAZ;Alcance;;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;
2021S002428;19/02/2021;23:15;CALL. HACIENDA DE PAVONES / PLAZA. CORREGIDOR CONDE DE MACEDA Y TABOADA;-;MORATALAZ;Alcance;;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;
2021S002428;19/02/2021;23:15;CALL. HACIENDA DE PAVONES / PLAZA. CORREGIDOR CONDE DE MACEDA Y TABOADA;-;MORATALAZ;Alcance;;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;
2021S002428;19/02/2021;23:15;CALL. HACIENDA DE PAVONES / PLAZA. CORREGIDOR CONDE DE MACEDA Y TABOADA;-;MORATALAZ;Alcance;;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;
2021S002433;19/02/2021;23:00;GTA. MARQUES DE VADILLO;1;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002433;19/02/2021;23:00;GTA. MARQUES DE VADILLO;1;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;02
2021S002592;19/02/2021;22:55;CALL. SANTA ADELA / CALL. MAR DE LAS ANTILLAS;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;07
2021S002592;19/02/2021;22:55;CALL. SANTA ADELA / CALL. MAR DE LAS ANTILLAS;-;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S002492;19/02/2021;22:45;CALL. FUENTE CARRANTONA / CALL. LUIS DE HOYOS SAINZ;-;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002438;19/02/2021;22:40;CUSTA. SANTO DOMINGO;2;CENTRO;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;DESCONOCIDA;;
2021S002438;19/02/2021;22:40;CUSTA. SANTO DOMINGO;2;CENTRO;Choque contra obstáculo fijo;Despejado;Motocicleta > 125cc;Conductor;DESCONOCIDA;;
2021S002438;19/02/2021;22:40;CUSTA. SANTO DOMINGO;2;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002442;19/02/2021;22:30;CALL. FERNANDO EL CATOLICO;77;CHAMBERÍ;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Hombre;07
2021S002442;19/02/2021;22:30;CALL. FERNANDO EL CATOLICO;77;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002426;19/02/2021;22:21;PLAZA. COLON / PASEO. RECOLETOS;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14
2021S002426;19/02/2021;22:21;PLAZA. COLON / PASEO. RECOLETOS;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 40 A 44 AÑOS;Hombre;14
2021S002426;19/02/2021;22:21;PLAZA. COLON / PASEO. RECOLETOS;-;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;03
2021S002418;19/02/2021;22:15;CALL. VILLABLANCA / CALL. JARDIN DE LA DUQUESA;-;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;14
2021S002482;19/02/2021;21:50;CALL. JUAN DE JUANES;14;RETIRO;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S002424;19/02/2021;21:40;AVDA. JOAQUIN GARRIGUES WALKER;3;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S002424;19/02/2021;21:40;AVDA. JOAQUIN GARRIGUES WALKER;3;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S002424;19/02/2021;21:40;AVDA. JOAQUIN GARRIGUES WALKER;3;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;
2021S002495;19/02/2021;21:26;CALL. MANUEL NOYA;29;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14
2021S002495;19/02/2021;21:26;CALL. MANUEL NOYA;29;USERA;Colisión fronto-lateral;Despejado;Ciclomotor de tres ruedas;Conductor;DE 21 A 24 AÑOS;Hombre;02
2021S002416;19/02/2021;21:15;CALL. ALHAMBRA;30;LATINA;Colisión lateral;Despejado;Autobús;Conductor;DE 55 A 59 AÑOS;Mujer;14
2021S002416;19/02/2021;21:15;CALL. ALHAMBRA;30;LATINA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;DE 30 A 34 AÑOS;Hombre;03
2021S002422;19/02/2021;21:15;CALL. MERCEDES ARTEAGA;29;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002423;19/02/2021;21:00;CALL. GOLONDRINA / AVDA. GALAXIA;-;MONCLOA-ARAVACA;Caída;Despejado;Ciclomotor;Conductor;DE 25 A 29 AÑOS;Hombre;01
2021S002412;19/02/2021;21:00;CALL. ALMONACID / CALL. ALMONACID;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S002412;19/02/2021;21:00;CALL. ALMONACID / CALL. ALMONACID;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S002413;19/02/2021;21:00;PNTE. COSTA RICA,  ACCESO M30 CALZADA INTERIOR;-;CHAMARTÍN;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;02
2021S002413;19/02/2021;21:00;PNTE. COSTA RICA,  ACCESO M30 CALZADA INTERIOR;-;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S002409;19/02/2021;20:30;CALL. COSLADA;5;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S002409;19/02/2021;20:30;CALL. COSLADA;5;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S002411;19/02/2021;20:23;AVDA. REINA VICTORIA / CALL. ESTUDIANTES;-;MONCLOA-ARAVACA;Caída;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S002411;19/02/2021;20:23;AVDA. REINA VICTORIA / CALL. ESTUDIANTES;-;MONCLOA-ARAVACA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;06
2021S002411;19/02/2021;20:23;AVDA. REINA VICTORIA / CALL. ESTUDIANTES;-;MONCLOA-ARAVACA;Caída;Despejado;Motocicleta hasta 125cc;Pasajero;DE 45 A 49 AÑOS;Mujer;06
2021S003057;19/02/2021;20:20;CALL. NUESTRA SEÑORA DE VALVERDE;138;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;01
2021S003057;19/02/2021;20:20;CALL. NUESTRA SEÑORA DE VALVERDE;138;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S002715;19/02/2021;20:11;CALL. GUETARIA;71;USERA;Atropello a persona;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14
2021S002715;19/02/2021;20:11;CALL. GUETARIA;71;USERA;Atropello a persona;Despejado;Turismo;Peatón;DE 6 A 9 AÑOS;Hombre;07
2021S002400;19/02/2021;19:25;CALL. ANTONIO VELASCO ZAZO / CALL. ISIDRA JIMENEZ;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Mujer;07
2021S002400;19/02/2021;19:25;CALL. ANTONIO VELASCO ZAZO / CALL. ISIDRA JIMENEZ;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S002400;19/02/2021;19:25;CALL. ANTONIO VELASCO ZAZO / CALL. ISIDRA JIMENEZ;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;14
2021S002400;19/02/2021;19:25;CALL. ANTONIO VELASCO ZAZO / CALL. ISIDRA JIMENEZ;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;14
2021S002400;19/02/2021;19:25;CALL. ANTONIO VELASCO ZAZO / CALL. ISIDRA JIMENEZ;-;USERA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Hombre;14
2021S002399;19/02/2021;19:05;CALL. VIA LUSITANA / AVDA. POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S002399;19/02/2021;19:05;CALL. VIA LUSITANA / AVDA. POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002990;19/02/2021;18:30;CALL. LA MASO / CALL. CERRO DEL CASTAÑAR;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S002990;19/02/2021;18:30;CALL. LA MASO / CALL. CERRO DEL CASTAÑAR;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;
2021S002990;19/02/2021;18:30;CALL. LA MASO / CALL. CERRO DEL CASTAÑAR;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 55 A 59 AÑOS;Hombre;
2021S002401;19/02/2021;18:28;CALL. CAPITAN BLANCO ARGIBAY;210;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07
2021S002401;19/02/2021;18:28;CALL. CAPITAN BLANCO ARGIBAY;210;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S002810;19/02/2021;18:10;CALL. SANDALIA NAVAS;17;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;02
